year,survey_id,SITE,site_type,SITE_label,DATE,Activity,Coral_No,Colour_Code_Lightest,Colour_Code_Darkest,Average_Colour,Coral_Type,Type,Colour_Code_num,health
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Snorkeling,31,D2,D4,3,Boulder corals,Darkest_num,4,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Snorkeling,32,D2,C4,3,Plate corals,Lightest_num,2,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Snorkeling,32,D2,C4,3,Plate corals,Darkest_num,4,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Snorkeling,33,E3,C5,4,Branching corals,Lightest_num,3,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Snorkeling,33,E3,C5,4,Branching corals,Darkest_num,5,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Snorkeling,34,C1,C5,3,Plate corals,Lightest_num,1,bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Snorkeling,34,C1,C5,3,Plate corals,Darkest_num,5,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Snorkeling,35,B2,C5,3.5,Branching corals,Lightest_num,2,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Snorkeling,35,B2,C5,3.5,Branching corals,Darkest_num,5,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Snorkeling,36,E2,D5,3.5,Boulder corals,Lightest_num,2,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Snorkeling,36,E2,D5,3.5,Boulder corals,Darkest_num,5,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,1,E2,E3,2.5,Plate corals,Lightest_num,2,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,1,E2,E3,2.5,Plate corals,Darkest_num,3,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,2,D4,D5,4.5,Boulder corals,Lightest_num,4,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,2,D4,D5,4.5,Boulder corals,Darkest_num,5,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,3,C4,C5,4.5,Plate corals,Lightest_num,4,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,3,C4,C5,4.5,Plate corals,Darkest_num,5,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,4,B5,B5,5,Plate corals,Lightest_num,5,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,4,B5,B5,5,Plate corals,Darkest_num,5,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,5,C3,C4,3.5,Plate corals,Lightest_num,3,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,5,C3,C4,3.5,Plate corals,Darkest_num,4,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,7,D2,D6,4,Plate corals,Lightest_num,2,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,7,D2,D6,4,Plate corals,Darkest_num,6,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,8,C1,C2,1.5,Plate corals,Lightest_num,1,bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,8,C1,C2,1.5,Plate corals,Darkest_num,2,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,9,C2,C3,2.5,Boulder corals,Lightest_num,2,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,9,C2,C3,2.5,Boulder corals,Darkest_num,3,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,10,C3,C4,3.5,Boulder corals,Lightest_num,3,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,10,C3,C4,3.5,Boulder corals,Darkest_num,4,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,11,D2,D3,2.5,Plate corals,Lightest_num,2,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,11,D2,D3,2.5,Plate corals,Darkest_num,3,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,12,D3,D5,4,Branching corals,Lightest_num,3,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,12,D3,D5,4,Branching corals,Darkest_num,5,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,13,C3,C4,3.5,Branching corals,Lightest_num,3,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,13,C3,C4,3.5,Branching corals,Darkest_num,4,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,14,C2,C3,2.5,Branching corals,Lightest_num,2,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,14,C2,C3,2.5,Branching corals,Darkest_num,3,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,15,D2,D4,3,Boulder corals,Lightest_num,2,not bleached
2022,Coral Grotto_2022-11-04,Coral Grotto,RS,Coral Grotto (RS),2022-11-04,Diving,15,D2,D4,3,Boulder corals,Darkest_num,4,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,1,C3,C3,3,Plate corals,Lightest_num,3,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,1,C3,C3,3,Plate corals,Darkest_num,3,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,2,D3,D4,3.5,Plate corals,Lightest_num,3,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,2,D3,D4,3.5,Plate corals,Darkest_num,4,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,3,D2,D5,3.5,Plate corals,Lightest_num,2,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,3,D2,D5,3.5,Plate corals,Darkest_num,5,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,5,D2,D2,2,Branching corals,Lightest_num,2,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,5,D2,D2,2,Branching corals,Darkest_num,2,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,6,B4,B5,4.5,Plate corals,Lightest_num,4,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,6,B4,B5,4.5,Plate corals,Darkest_num,5,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,7,C3,C3,3,Plate corals,Lightest_num,3,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,7,C3,C3,3,Plate corals,Darkest_num,3,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,8,C3,C3,3,Plate corals,Lightest_num,3,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,8,C3,C3,3,Plate corals,Darkest_num,3,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,9,D3,D4,3.5,Branching corals,Lightest_num,3,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,9,D3,D4,3.5,Branching corals,Darkest_num,4,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,10,D3,D5,4,Plate corals,Lightest_num,3,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,10,D3,D5,4,Plate corals,Darkest_num,5,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,12,D2,D4,3,Branching corals,Lightest_num,2,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,12,D2,D4,3,Branching corals,Darkest_num,4,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,13,D2,D6,4,Boulder corals,Lightest_num,2,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,13,D2,D6,4,Boulder corals,Darkest_num,6,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,14,E4,E5,4.5,Plate corals,Lightest_num,4,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,14,E4,E5,4.5,Plate corals,Darkest_num,5,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,15,C3,C4,3.5,Plate corals,Lightest_num,3,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,15,C3,C4,3.5,Plate corals,Darkest_num,4,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,16,D2,D4,3,Branching corals,Lightest_num,2,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,16,D2,D4,3,Branching corals,Darkest_num,4,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,17,D4,D5,4.5,Boulder corals,Lightest_num,4,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,17,D4,D5,4.5,Boulder corals,Darkest_num,5,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,18,C2,C3,2.5,Branching corals,Lightest_num,2,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,18,C2,C3,2.5,Branching corals,Darkest_num,3,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,19,C3,C5,4,Plate corals,Lightest_num,3,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,19,C3,C5,4,Plate corals,Darkest_num,5,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,20,D4,D4,4,Boulder corals,Lightest_num,4,not bleached
2021,Coral Grotto_2021-11-07,Coral Grotto,RS,Coral Grotto (RS),2021-11-07,Diving,20,D4,D4,4,Boulder corals,Darkest_num,4,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,1,D3,D4,3.5,Boulder corals,Lightest_num,3,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,1,D3,D4,3.5,Boulder corals,Darkest_num,4,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,2,D3,D5,4,Boulder corals,Lightest_num,3,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,2,D3,D5,4,Boulder corals,Darkest_num,5,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,3,E3,E4,3.5,Boulder corals,Lightest_num,3,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,3,E3,E4,3.5,Boulder corals,Darkest_num,4,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,4,D3,C4,3.5,Boulder corals,Lightest_num,3,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,4,D3,C4,3.5,Boulder corals,Darkest_num,4,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,5,D3,D4,3.5,Boulder corals,Lightest_num,3,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,5,D3,D4,3.5,Boulder corals,Darkest_num,4,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,6,B4,B5,4.5,Branching corals,Lightest_num,4,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,6,B4,B5,4.5,Branching corals,Darkest_num,5,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,7,D3,D4,3.5,Branching corals,Lightest_num,3,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,7,D3,D4,3.5,Branching corals,Darkest_num,4,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,8,D3,D4,3.5,Branching corals,Lightest_num,3,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,8,D3,D4,3.5,Branching corals,Darkest_num,4,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,9,C4,C5,4.5,Branching corals,Lightest_num,4,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,9,C4,C5,4.5,Branching corals,Darkest_num,5,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,10,C3,C4,3.5,Branching corals,Lightest_num,3,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,10,C3,C4,3.5,Branching corals,Darkest_num,4,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,11,C3,C4,3.5,Branching corals,Lightest_num,3,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,11,C3,C4,3.5,Branching corals,Darkest_num,4,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,12,C3,C4,3.5,Plate corals,Lightest_num,3,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,12,C3,C4,3.5,Plate corals,Darkest_num,4,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,13,D3,D3,3,Plate corals,Lightest_num,3,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,13,D3,D3,3,Plate corals,Darkest_num,3,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,14,D3,D4,3.5,Plate corals,Lightest_num,3,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,14,D3,D4,3.5,Plate corals,Darkest_num,4,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,15,C3,C4,3.5,Plate corals,Lightest_num,3,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,15,C3,C4,3.5,Plate corals,Darkest_num,4,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,16,C3,C4,3.5,Plate corals,Lightest_num,3,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,16,C3,C4,3.5,Plate corals,Darkest_num,4,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,17,C3,D4,3.5,Plate corals,Lightest_num,3,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,17,C3,D4,3.5,Plate corals,Darkest_num,4,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,18,C3,C5,4,Plate corals,Lightest_num,3,not bleached
2019,Coral Grotto_2019-10-26,Coral Grotto,RS,Coral Grotto (RS),2019-10-26,Diving,18,C3,C5,4,Plate corals,Darkest_num,5,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,1,C2,C5,3.5,Boulder corals,Lightest_num,2,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,1,C2,C5,3.5,Boulder corals,Darkest_num,5,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,2,E4,E5,4.5,Boulder corals,Lightest_num,4,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,2,E4,E5,4.5,Boulder corals,Darkest_num,5,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,3,D3,D4,3.5,Boulder corals,Lightest_num,3,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,3,D3,D4,3.5,Boulder corals,Darkest_num,4,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,4,C3,C4,3.5,Boulder corals,Lightest_num,3,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,4,C3,C4,3.5,Boulder corals,Darkest_num,4,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,5,D2,D3,2.5,Boulder corals,Lightest_num,2,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,5,D2,D3,2.5,Boulder corals,Darkest_num,3,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,6,E4,E5,4.5,Boulder corals,Lightest_num,4,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,6,E4,E5,4.5,Boulder corals,Darkest_num,5,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,7,D2,D3,2.5,Branching corals,Lightest_num,2,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,7,D2,D3,2.5,Branching corals,Darkest_num,3,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,8,D2,D3,2.5,Branching corals,Lightest_num,2,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,8,D2,D3,2.5,Branching corals,Darkest_num,3,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,9,C2,C4,3,Branching corals,Lightest_num,2,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,9,C2,C4,3,Branching corals,Darkest_num,4,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,10,D2,D4,3,Branching corals,Lightest_num,2,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,10,D2,D4,3,Branching corals,Darkest_num,4,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,11,D2,D4,3,Branching corals,Lightest_num,2,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,11,D2,D4,3,Branching corals,Darkest_num,4,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,12,D4,D5,4.5,Plate corals,Lightest_num,4,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,12,D4,D5,4.5,Plate corals,Darkest_num,5,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,13,E4,E4,4,Plate corals,Lightest_num,4,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,13,E4,E4,4,Plate corals,Darkest_num,4,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,14,D4,D4,4,Plate corals,Lightest_num,4,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,14,D4,D4,4,Plate corals,Darkest_num,4,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,15,D4,D4,4,Plate corals,Lightest_num,4,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,15,D4,D4,4,Plate corals,Darkest_num,4,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,16,B4,B5,4.5,Plate corals,Lightest_num,4,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,16,B4,B5,4.5,Plate corals,Darkest_num,5,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,17,C2,C3,2.5,Plate corals,Lightest_num,2,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,17,C2,C3,2.5,Plate corals,Darkest_num,3,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,18,D3,D4,3.5,Plate corals,Lightest_num,3,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,18,D3,D4,3.5,Plate corals,Darkest_num,4,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,19,D2,D3,2.5,Plate corals,Lightest_num,2,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,19,D2,D3,2.5,Plate corals,Darkest_num,3,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,20,D4,D6,5,Plate corals,Lightest_num,4,not bleached
2018,Coral Grotto_2018-11-11,Coral Grotto,RS,Coral Grotto (RS),2018-11-11,Diving,20,D4,D6,5,Plate corals,Darkest_num,6,not bleached
2017,Coral Grotto_2017-11-01,Coral Grotto,RS,Coral Grotto (RS),2017-11-01,Diving,1,D3,D4,3.5,Branching corals,Lightest_num,3,not bleached
2017,Coral Grotto_2017-11-01,Coral Grotto,RS,Coral Grotto (RS),2017-11-01,Diving,1,D3,D4,3.5,Branching corals,Darkest_num,4,not bleached
2017,Coral Grotto_2017-11-01,Coral Grotto,RS,Coral Grotto (RS),2017-11-01,Diving,2,C4,C5,4.5,Branching corals,Lightest_num,4,not bleached
2017,Coral Grotto_2017-11-01,Coral Grotto,RS,Coral Grotto (RS),2017-11-01,Diving,2,C4,C5,4.5,Branching corals,Darkest_num,5,not bleached
2017,Coral Grotto_2017-11-01,Coral Grotto,RS,Coral Grotto (RS),2017-11-01,Diving,3,D2,D3,2.5,Branching corals,Lightest_num,2,not bleached
2017,Coral Grotto_2017-11-01,Coral Grotto,RS,Coral Grotto (RS),2017-11-01,Diving,3,D2,D3,2.5,Branching corals,Darkest_num,3,not bleached
2017,Coral Grotto_2017-11-01,Coral Grotto,RS,Coral Grotto (RS),2017-11-01,Diving,4,C4,C5,4.5,Branching corals,Lightest_num,4,not bleached
2017,Coral Grotto_2017-11-01,Coral Grotto,RS,Coral Grotto (RS),2017-11-01,Diving,4,C4,C5,4.5,Branching corals,Darkest_num,5,not bleached
2017,Coral Grotto_2017-11-01,Coral Grotto,RS,Coral Grotto (RS),2017-11-01,Diving,5,C4,C5,4.5,Branching corals,Lightest_num,4,not bleached
2017,Coral Grotto_2017-11-01,Coral Grotto,RS,Coral Grotto (RS),2017-11-01,Diving,5,C4,C5,4.5,Branching corals,Darkest_num,5,not bleached
2017,Coral Grotto_2017-11-01,Coral Grotto,RS,Coral Grotto (RS),2017-11-01,Diving,6,D3,D4,3.5,Branching corals,Lightest_num,3,not bleached
2017,Coral Grotto_2017-11-01,Coral Grotto,RS,Coral Grotto (RS),2017-11-01,Diving,6,D3,D4,3.5,Branching corals,Darkest_num,4,not bleached
2017,Coral Grotto_2017-11-01,Coral Grotto,RS,Coral Grotto (RS),2017-11-01,Diving,7,D4,D5,4.5,Branching corals,Lightest_num,4,not bleached
2017,Coral Grotto_2017-11-01,Coral Grotto,RS,Coral Grotto (RS),2017-11-01,Diving,7,D4,D5,4.5,Branching corals,Darkest_num,5,not bleached
2017,Coral Grotto_2017-11-01,Coral Grotto,RS,Coral Grotto (RS),2017-11-01,Diving,8,D5,D6,5.5,Branching corals,Lightest_num,5,not bleached
2017,Coral Grotto_2017-11-01,Coral Grotto,RS,Coral Grotto (RS),2017-11-01,Diving,8,D5,D6,5.5,Branching corals,Darkest_num,6,not bleached
2017,Coral Grotto_2017-11-01,Coral Grotto,RS,Coral Grotto (RS),2017-11-01,Diving,9,D3,D4,3.5,Branching corals,Lightest_num,3,not bleached
