datetime,DATE,REEF,SITE,RESEARCH_SITE,SUBSTRATE_000,SUBSTRATE_001,SUBSTRATE_002,SUBSTRATE_003,SUBSTRATE_004,SUBSTRATE_005,SUBSTRATE_006,SUBSTRATE_007,SUBSTRATE_008,SUBSTRATE_009,SUBSTRATE_010,SUBSTRATE_011,SUBSTRATE_012,SUBSTRATE_013,SUBSTRATE_014,SUBSTRATE_015,SUBSTRATE_016,SUBSTRATE_017,SUBSTRATE_018,SUBSTRATE_019,SUBSTRATE_020,SUBSTRATE_021,SUBSTRATE_022,SUBSTRATE_023,SUBSTRATE_024,SUBSTRATE_025,SUBSTRATE_026,SUBSTRATE_027,SUBSTRATE_028,SUBSTRATE_029,SUBSTRATE_030,SUBSTRATE_031,SUBSTRATE_032,SUBSTRATE_033,SUBSTRATE_034,SUBSTRATE_035,SUBSTRATE_036,SUBSTRATE_037,SUBSTRATE_038,SUBSTRATE_039,SUBSTRATE_040,SUBSTRATE_041,SUBSTRATE_042,SUBSTRATE_043,SUBSTRATE_044,SUBSTRATE_045,SUBSTRATE_046,SUBSTRATE_047,SUBSTRATE_048,SUBSTRATE_049,SUBSTRATE_050,SUBSTRATE_051,SUBSTRATE_052,SUBSTRATE_053,SUBSTRATE_054,SUBSTRATE_055,SUBSTRATE_056,SUBSTRATE_057,SUBSTRATE_058,SUBSTRATE_059,SUBSTRATE_060,SUBSTRATE_061,SUBSTRATE_062,SUBSTRATE_063,SUBSTRATE_064,SUBSTRATE_065,SUBSTRATE_066,SUBSTRATE_067,SUBSTRATE_068,SUBSTRATE_069,SUBSTRATE_070,SUBSTRATE_071,SUBSTRATE_072,SUBSTRATE_073,SUBSTRATE_074,SUBSTRATE_075,SUBSTRATE_076,SUBSTRATE_077,SUBSTRATE_078,SUBSTRATE_079,SUBSTRATE_080,SUBSTRATE_081,SUBSTRATE_082,SUBSTRATE_083,SUBSTRATE_084,SUBSTRATE_085,SUBSTRATE_086,SUBSTRATE_087,SUBSTRATE_088,SUBSTRATE_089,SUBSTRATE_090,SUBSTRATE_091,SUBSTRATE_092,SUBSTRATE_093,SUBSTRATE_094,SUBSTRATE_095,SUBSTRATE_096,SUBSTRATE_097,SUBSTRATE_098,SUBSTRATE_099,SUBSTRATE_100,SUBSTRATE_101,SUBSTRATE_102,SUBSTRATE_103,SUBSTRATE_104,SUBSTRATE_105,SUBSTRATE_106,SUBSTRATE_107,SUBSTRATE_108,SUBSTRATE_109,SUBSTRATE_110,SUBSTRATE_111,SUBSTRATE_112,SUBSTRATE_113,SUBSTRATE_114,SUBSTRATE_115,SUBSTRATE_116,SUBSTRATE_117,SUBSTRATE_118,SUBSTRATE_119,SUBSTRATE_120,SUBSTRATE_121,SUBSTRATE_122,SUBSTRATE_123,SUBSTRATE_124,SUBSTRATE_125,SUBSTRATE_126,SUBSTRATE_127,SUBSTRATE_128,SUBSTRATE_129,SUBSTRATE_130,SUBSTRATE_131,SUBSTRATE_132,SUBSTRATE_133,SUBSTRATE_134,SUBSTRATE_135,SUBSTRATE_136,SUBSTRATE_137,SUBSTRATE_138,SUBSTRATE_139,SUBSTRATE_140,SUBSTRATE_141,SUBSTRATE_142,SUBSTRATE_143,SUBSTRATE_144,SUBSTRATE_145,SUBSTRATE_146,SUBSTRATE_147,SUBSTRATE_148,SUBSTRATE_149,SUBSTRATE_150,SUBSTRATE_151,SUBSTRATE_152,SUBSTRATE_153,SUBSTRATE_154,SUBSTRATE_155,SUBSTRATE_156,SUBSTRATE_157,SUBSTRATE_158,SUBSTRATE_159,MACROALGAE_1,MACROALGAE_2,MACROALGAE_3,MACROALGAE_4
4/11/2011 0:00,4/11/2011,Heron Reef,Research Zone,1,RCTA,SD,HCBR,HCBR,HCBR,SD,OT,SD,SD,SD,RCTA,RCTA,SD,SD,RCCA,RB,SD,SD,SD,HCBR,SD,SD,RCTA,SD,SD,SD,SD,SD,OT,SD,OT,RCTA,SD,HC,SD,HC,OT,SD,RCTA,SD,SD,HCE,RCTA,SD,RB,SD,HCE,SD,HCE,HCE,SD,SD,SD,SD,SD,HCE,HCE,SD,SD,RCTA,SD,SD,SD,RCCA,RCTA,RB,SD,SD,SD,RB,SD,SD,RB,HC,SD,RB,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RB,RB,SD,SD,RB,SD,RB,SD,SD,HCBR,RB,SD,SD,RCCA,RCTA,SD,SD,HC,RCTA,SD,SD,HC,HC,SD,SD,SD,SD,SD,RB,SD,SD,SD,SD,RB,OT,SD,SD,SD,SD,SD,SD,HCM,RCTA,HCE,HCE,RB,SD,SD,SD,RB,SD,SD,RCTA,HCE,RCTA,RCTA,SD,HCE,SD,RCTA,RCTA,RCTA,RCTA,HCE,HCE,SD,RCTA,SD,SD,SD,6,2,3,3
18/9/2016 0:00,18/9/2016,Heron Reef,Research Zone,1,SD,SD,RC,SD,RCTA,HC,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,NIA,SD,SD,HC,SD,SD,SD,RC,SD,SD,RC,SD,HC,HC,SD,HC,SD,SD,SD,NIA,SD,NIA,SD,SD,RB,RC,SD,SD,RB,HC,RCTA,NIA,SD,SD,SD,SD,SD,RB,SD,RCTA,SD,SD,RCTA,RCTA,RB,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,RC,SD,SD,SD,SD,HC,RCTA,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,NIA,RB,SD,RCCA,RCTA,HC,SD,SD,SD,SD,SD,SD,SD,RB,SD,SD,SD,SD,SD,SD,SD,RCTA,RCTA,SD,HC,SD,SD,SD,HC,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,RCTA,SD,RB,SD,SD,SD,RCCA,SD,SD,SD,SD,SD,RCTA,RB,SD,SD,SD,SD,SD,RCTA,SD,RCTA,NIA,SD,SD,RB,SD,HC,1,0,1,3
6/11/2021 7:15,6/11/2021,Heron Reef,Research Zone,1,HCE,SD,RCTA,SD,SD,SD,SD,HCE,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,NIA,HCBR,SD,SD,SD,SD,SD,NIA,SD,SD,SD,SD,SD,SD,HCE,RB,SD,NIA,SD,RB,SD,SD,SD,RB,SD,OT,SD,SD,RB,RB,SD,SD,SD,RC,SD,SD,SD,SD,HCE,HCE,RC,RCTA,HC,HC,HCE,RCTA,SD,HC,RC,HCE,RCTA,RB,SD,SD,SD,RB,RB,RCTA,RCTA,RB,HCBR,RCTA,RB,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RB,SD,SD,SD,SD,RCTA,RB,SD,SD,RB,SD,SD,SD,SD,SD,SD,SD,SD,SD,OT,SD,SD,SD,SD,SD,RCTA,RCTA,OT,RC,RCCA,RCCA,RC,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RB,OT,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,OT,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,2,1,0,1
25/10/2024 14:45,25/10/2024,Heron Reef,Research Zone,1,NIA,SD,SD,SD,SD,SD,SD,SD,SD,SD,HC,SD,SD,SD,SD,SD,SD,SD,HC,HC,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,HC,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,HC,HC,HC,RCTA,RCTA,HCF,RCTA,HCF,RCTA,RCTA,RCTA,RKCTA,RCTA,HC,RKC,HC,RCTA,HCE,RCTA,HCBR,SD,SD,SD,SD,NIA,SD,SD,SD,SD,HC,SD,SD,RCTA,SD,SD,RCTA,HC,HC,SD,SD,HC,HCB,RCTA,SD,SD,SD,SD,RCTA,SD,RCTA,SD,SD,SD,RCTA,SD,SD,RCTA,SD,RB,RB,RCTA,RCTA,SD,RCTA,SD,NIA,HC,SD,SD,SD,SD,RCTA,SD,SD,RKC,HC,HC,SD,SD,SD,SD,RCTA,SD,SD,NIA,RCTA,NIA,RCTA,SD,SD,SD,SD,RCTA,HC,SD,RCTA,RCTA,RB,SD,SD,SD,RCTA,SD,SD,0,0,0,1
17/11/2020 8:20,17/11/2020,Heron Reef,Research Zone,1,RCTA,RCTA,RC,SD,SD,SD,SD,SD,SD,HC,RCTA,RCTA,SD,SD,SD,RCTA,HCP,SD,SD,SD,SD,SD,SD,HC,SD,SD,SD,RB,RB,RB,RB,RB,SD,RC,RC,RB,RC,RCTA,RB,RB,HC,RCTA,RB,SD,RC,RC,RC,RB,RB,RB,RCTA,RC,SD,SD,SD,SD,HC,HC,HC,RB,SD,SD,RB,RB,RC,RB,RB,RB,RC,SD,RC,RC,SD,RB,RB,RB,SD,SD,RC,RC,HC,HC,RB,RB,RB,RB,SD,RCTA,RC,HCM,RB,RB,RCTA,RB,RC,SD,SD,RB,SD,RC,RB,RC,RB,RB,RB,RCTA,RC,RC,RB,RB,SD,RC,RB,RB,NIA,RC,RB,RB,RC,RB,RCTA,SD,RB,RB,RB,RB,RB,HCM,RCTA,RCTA,RCTA,RCTA,RB,RCTA,RCTA,RCTA,RCTA,RCTA,HCM,RB,RB,RB,RB,HC,RB,HCBR,RCTA,RCTA,RCTA,RB,RB,NIA,SD,RB,RB,RB,RCTA,RCTA,RCTA,SD,4,6,2,0
25/10/2019 16:00,25/10/2019,Heron Reef,Research Zone,1,RCTA,SCL,SD,RC,RCTA,HCBR,SD,SD,RC,HCBR,HCBR,SD,RB,SD,SD,HCBR,SD,HC,RCTA,RCTA,SD,SD,OT,HC,NIA,HC,HCB,SD,HCF,SD,SD,OT,HC,HCBR,RC,HCBR,SD,SD,SD,RB,RCTA,SD,SD,SD,SD,RCTA,SD,HC,RB,SD,SD,SD,SD,SD,SD,SD,HCBR,RC,HC,HCBR,RCTA,HCBR,HCBR,SD,RKCTA,HCBR,HCBR,SD,SD,HCBR,HCBR,SD,NIA,SD,SD,SD,RB,SD,RCTA,SD,RCTA,RCTA,HCBR,SD,HCBR,HCBR,HCBR,RB,SD,SD,HC,HC,SD,HCBR,RB,SD,SD,RB,RCTA,NIA,RCTA,RCTA,RC,SD,NIA,SD,RCTA,NIA,RC,RB,RC,RCTA,RB,SD,RB,SD,RCCA,SD,SD,SD,SD,SD,NIA,SD,SD,NIA,SD,SD,SD,RB,SD,SD,RCTA,HCBR,NIA,SD,SD,SD,NIA,SD,SD,HCBR,SD,SD,SD,NIA,RCCA,SD,RB,SD,NIA,RB,SD,SD,SD,SD,SD,RB,RC,HC,1,2,1,2
14/11/2018 8:30,14/11/2018,Heron Reef,Shark Bay,1,OT,OT,SD,SD,SD,SD,SD,SD,HCBR,SD,NIA,NIA,NIA,NIA,NIA,NIA,SD,SD,NIA,RCTA,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,NIA,NIA,SD,NIA,SD,SD,NIA,SD,NIA,SD,SD,HCB,NIA,HCBR,RCTA,SD,SD,NIA,SD,HCBR,HCBR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,RCTA,SD,SD,SD,NIA,SD,SD,SD,HCBR,RCTA,RCTA,HCB,HCBR,SD,SD,SD,SD,SD,SD,SD,HCBR,HCBR,HCBR,HCBR,HC,RCTA,NIA,HC,HCBR,HCBR,HCBR,RCTA,RCTA,NIA,NIA,NIA,HC,NIA,SD,NIA,RCTA,NIA,RB,RCTA,RCTA,RCTA,RCTA,NIA,RCTA,RCTA,SD,RCTA,HCBR,HCBR,OT,SD,SD,SD,SD,SD,SD,SD,SD,SD,HCBR,HCBR,HCBR,NIA,SD,SD,HC,HC,SD,NIA,HCBR,RCTA,HCBR,RCCA,SD,SD,SD,NIA,NIA,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,0,1,2,0
2/11/2013 0:00,2/11/2013,Heron Reef,Shark Bay,1,RKC,NIA,SD,HCB,SD,SD,SD,SD,SD,SD,SD,SD,SD,NIA,NIA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,NIA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,NIA,HCBR,RKC,HC,SD,RKC,RKC,HC,HC,HC,HC,HC,HC,HC,SD,HCB,HCB,SD,RKC,SD,HCB,RKC,RKC,SD,SD,RKC,RKC,HCB,HCB,RKC,SD,SD,SD,RKC,SD,SD,SD,RB,NIA,RKC,SD,SD,RKC,SCB,RB,RB,RB,RKC,SD,SD,SD,NIA,HC,HCBR,RKC,RKC,HCBR,HCBR,RKC,RKC,SD,NIA,SD,SD,SD,RKC,SD,NIA,SD,SD,SD,SD,SD,SD,SD,RKC,RB,SD,HCBR,HCBR,HCBR,RKC,RKC,RKC,HCBR,RKC,RKC,HCBR,RKC,SD,SD,SD,SD,SD,SD,SD,SD,SD,RKC,NIA,RKC,HCBR,HC,RKC,HCBR,RKC,RKC,NIA,RKC,HCBR,SD,SD,SD,NIA,NIA,NIA,SD,NIA,NIA,SD,SD,RKC,NIA,3,1,0,1
19/9/2016 0:00,19/9/2016,Heron Reef,Shark Bay,1,SD,OT,SD,RCTA,NIA,RCTA,SD,SD,SD,RCTA,RCTA,SD,SD,SD,RCTA,SD,NIA,NIA,SD,RCTA,NIA,SD,NIA,RB,SD,SD,SD,SD,SD,SD,SD,RCTA,HCBR,NIA,HCBR,SD,SD,NIA,NIA,NIA,HCBR,RKCTA,RKCTA,RKCTA,RC,RKCTA,RKCTA,SD,SD,SD,NIA,NIA,SD,SD,SD,SD,SD,SD,SD,HCBR,OT,NIA,SD,SD,SD,SD,SD,HCBR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,OT,SD,SD,SD,RCTA,RC,RC,RCTA,RCTA,SD,SD,SD,RC,HC,HCBR,OT,SD,RCTA,SD,SD,HC,SD,SD,SD,SD,SD,SD,RCTA,SD,OT,RCTA,NIA,RCTA,SD,SD,SD,SD,SD,SD,NIA,NIA,SD,SD,SD,SD,SD,SD,SD,SD,SD,NIA,SD,SD,SD,SD,RCTA,SD,HCBR,SD,SD,SD,SD,SD,SD,SD,SD,OT,SD,SD,RC,SD,SD,SD,SD,SD,HCBR,HCBR,SD,SD,4,1,2,1
4/7/2012 0:00,4/7/2012,Heron Reef,Shark Bay,1,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RB,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,HCBR,SD,RB,SD,SD,SD,SD,SD,SD,SD,RC,SD,RKC,SD,SD,RB,SD,SD,HCE,SD,RC,RC,SD,RB,RB,RC,SD,SD,RB,SD,SD,SD,RB,SD,SD,SD,RB,RB,SD,RC,NIA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RB,RC,SD,RB,SD,SD,SD,RC,SD,SD,SD,SD,SD,SD,RB,SD,SD,SD,OT,SD,OT,SD,SD,SD,SD,RC,SD,SD,SD,HCBR,OT,NIA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,OT,SD,SD,SD,SD,SD,SD,OT,SD,RKCNIA,HCBR,OT,SD,SD,SD,SD,SD,SD,SD,OT,OT,SD,OT,SD,OT,SD,9,4,12,5
18/11/2020 9:15,18/11/2020,Heron Reef,Shark Bay,1,HCBR,SD,RC,RC,SD,SD,RCTA,RCTA,RCTA,SD,SD,SD,SD,SD,SD,SD,RC,RC,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,HCBR,SD,RCTA,RCTA,HCBR,SD,RB,RC,SD,SD,RCTA,SD,SD,HCBR,HCBR,SD,HCBR,RCTA,RKC,RCTA,HCBR,SD,SD,SD,SD,RC,RC,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,HC,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,OT,SD,SD,RCTA,RCTA,RC,RKC,RCTA,HCP,HC,HCP,SD,SD,RC,RCTA,SD,RC,SD,SD,RCTA,RCTA,RCTA,RCTA,SD,HC,RCTA,RC,RC,RCTA,RCTA,RCTA,RCTA,RC,RC,SD,RCTA,OT,SD,SD,SD,SD,RC,SD,RC,RC,RC,OT,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RC,RCTA,HC,RCTA,SD,SD,RCTA,OT,RC,OT,RC,HCBR,SD,SD,HCBR,RC,RC,HCBR,SD,HCBR,RC,10,7,6,10
27/10/2024 15:30,27/10/2024,Heron Reef,Shark Bay,1,RCTA,SD,HCBR,RCTA,SD,NIA,NIA,NIA,NIA,SD,SD,SD,SD,SD,NIA,SD,HCBR,HCBR,HCBR,HCBR,RCTA,HCBR,SD,SD,SD,SD,SD,SD,SD,HCBR,SD,SD,SD,SD,SD,SD,NIA,SD,NIA,SD,HCBR,SD,SD,NIA,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,HCBR,HCBR,HCBR,NIA,SD,NIA,SD,SD,SD,HCBR,HCBR,RCTA,HCBR,HCBR,SD,SD,SD,SD,NIA,SD,SD,SD,SD,SD,SD,NIA,SD,HCE,RCTA,SD,HCE,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,RCTA,RCTA,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,NIA,RCTA,RCTA,NIA,NIA,RB,HCBR,HCBR,RCTA,NIA,NIA,SD,HCBR,SD,SD,SD,SD,HCM,SD,NIA,RCTA,SD,NIA,NIA,SD,RCTA,RCTA,RCTA,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,NIA,HCB,RCTA,0,0,0,0
29/10/2019 12:00,29/10/2019,Heron Reef,Shark Bay,1,SD,SD,NIA,RB,NIA,RCCA,SD,SD,SD,SD,HC,RCTA,SD,NIA,SD,SD,SD,NIA,SD,SD,NIA,SD,SD,SD,SD,SD,SD,NIA,NIA,SD,OT,NIA,SD,SD,NIA,NIA,SD,SD,SD,SD,HCBR,NIA,SD,NIA,SD,NIA,SD,HC,NIA,RB,SD,HCBR,NIA,NIA,HC,SD,NIA,HC,NIA,SD,SD,SD,SD,SD,SD,SD,RCTA,HC,SD,NIA,NIA,NIA,SD,NIA,SD,NIA,NIA,NIA,NIA,SD,OT,NIA,SD,NIA,NIA,HC,SD,SD,OT,NIA,SD,HC,SD,SD,SD,SD,SD,SD,SD,SD,SD,NIA,NIA,HC,HCBR,RCTA,SD,SD,SD,SD,SD,SD,NIA,SD,NIA,RCTA,NIA,NIA,NIA,SD,SD,NIA,NIA,NIA,SD,OT,SD,SD,SD,NIA,SD,SD,RCTA,NIA,SD,SD,RCTA,HCBR,SD,HC,SD,HC,SD,NIA,SD,NIA,SD,NIA,RB,SD,SD,SD,SD,HCBR,SD,SD,NIA,RCTA,SD,OT,5,2,1,2
3/11/2011 0:00,3/11/2011,Heron Reef,Shark Bay,1,SD,SD,SD,SD,HCBR,SD,SD,SD,RCTA,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SI,RCTA,SD,SD,HCM,SD,OT,SD,SD,OT,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SI,OT,SD,SD,RCTA,HCBR,SD,OT,RB,RCCA,OT,OT,SD,RCTA,SI,RCTA,SD,OT,SD,SI,RCTA,SD,RCTA,SD,SD,RCTA,SD,RB,HCBR,HCM,SD,SD,SD,SI,SD,SD,SD,RCTA,SD,RCTA,SD,OT,SD,SD,HCBR,SD,RCTA,SD,SD,SD,OT,SD,RCTA,HCBR,RB,SD,OT,OT,SD,SD,RCCA,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,HCB,SI,RB,SD,SD,SD,SD,SD,SD,OT,SD,RCTA,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,HCBR,SI,RCTA,HCE,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,RB,RB,RCTA,OT,4,10,13,18
2/10/2023 8:00,2/10/2023,Heron Reef,Shark Bay,1,HC,SD,HC,HC,HC,SD,SD,HC,RCTA,RCTA,RCTA,SD,SD,HC,RCTA,RCTA,RB,SD,HC,HC,RB,SD,SD,HC,SD,SD,RB,RCTA,HC,SD,SD,SD,SD,SD,SD,RCTA,SD,HC,HC,RCTA,SD,SD,SD,SD,NIA,HC,SD,RB,HC,SD,SD,SD,SD,SD,SD,RCTA,SD,OT,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,HC,SD,SD,SD,RCTA,RCTA,SD,HCM,HCM,RC,HCM,SD,SD,SD,RCTA,SD,SD,SD,SD,RCTA,RCTA,RCTA,SD,SD,SD,RCTA,HC,RCTA,RCTA,RCTA,RB,NIA,HC,RCTA,RB,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,OT,SD,RCTA,SD,RCTA,RB,RB,RCTA,SD,SD,SD,SD,SD,RCTA,RCTA,RCTA,HC,HC,RB,RB,RC,HC,RC,RCTA,HC,SD,SD,RCTA,RCTA,RCTA,RCTA,RB,HC,HC,HC,RCTA,RB,HC,HC,RCTA,SD,HC,2,4,5,4
28/11/2015 0:00,28/11/2015,Heron Reef,Shark Bay,1,SD,SD,SD,SD,NIA,RKCTA,HCBR,RB,SD,NIA,NIA,RCTA,RB,NIA,SD,SD,SD,SD,SD,SD,SD,SD,NIA,SD,SD,HCBR,SD,SD,NIA,NIA,NIA,NIA,HCBR,SD,NIA,SD,HC,HCBR,NIA,SD,NIA,NIA,SD,NIA,SD,SD,SD,SD,SD,SD,SD,SD,NIA,SD,NIA,SD,SD,SD,SD,SD,SD,SD,HCBR,SD,NIA,NIA,SD,NIA,NIA,SD,SD,SD,SD,SD,SD,NIA,SD,SD,SD,HCBR,SD,SD,SD,SD,SD,SD,HCBR,HCBR,SD,SD,SD,SD,SD,RB,RB,SD,NIA,HCE,SP,NIA,SD,SD,SD,SD,NIA,NIA,SD,NIA,NIA,SD,SD,SD,SD,SD,SD,NIA,SD,SD,SD,NIA,SD,SD,HCBR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,HCBR,SD,SD,NIA,NIA,SD,SD,SD,SD,SD,SD,HCBR,SD,HCBR,SD,RCTA,RCTA,SD,RCTA,SD,RB,SD,NIA,NIA,NIA,NIA,4,0,3,3
8/11/2021 8:20,8/11/2021,Heron Reef,Shark Bay,1,SD,HCBR,RB,SD,RCCA,SD,HC,HC,HC,RC,SD,RCTA,HCBR,HCBR,SD,SD,SD,SD,SD,RCTA,RB,SD,HCBR,HCBR,SD,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RB,RCTA,RCTA,RCTA,SD,SD,SD,NIA,HCBR,SD,HCBR,RB,RCCA,RB,RCTA,SD,RCTA,OT,SD,SD,SD,HCBR,NIA,NIA,SD,SD,NIA,OT,NIA,SD,SD,SD,SD,SD,SD,SD,SD,SD,NIA,SD,SD,NIA,SD,SD,SD,SD,SD,RC,SD,RC,RC,SD,RC,RC,SD,RC,SD,SD,SD,SD,RCTA,SD,SD,SD,OT,NIA,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCCA,RCTA,NIA,SD,SD,OT,SD,SD,SD,RC,OT,RCTA,NIA,SD,SD,SD,SD,SD,SD,SD,RCTA,RCTA,RCCA,RCTA,NIA,SD,SD,OT,SD,NIA,RCTA,RCTA,SD,SD,SD,SD,SD,SD,NIA,NIA,RCCA,OT,HCM,RCTA,RCTA,RCTA,RCTA,RCTA,SD,3,3,7,5
31/10/2017 0:00,31/10/2017,Heron Reef,Shark Bay,1,RC,HCB,HC,HCBR,SD,RCTA,SD,SD,SD,SD,SD,NIA,NIA,NIA,SD,SD,RC,SD,SD,SD,SD,SD,HCBR,HCBR,RCTA,RCTA,SD,SD,NIA,SD,SD,SD,SD,SD,NIA,SD,RCTA,RC,SD,RC,SD,SD,HCBR,RCCA,SD,SD,SD,SD,SD,RCTA,SD,SD,NIA,NIA,SD,SD,SD,NIA,NIA,SD,SD,SD,NIA,RCTA,SD,SD,RCTA,HCE,SD,SD,SD,RCCA,SD,HCB,HCB,RCTA,SD,RCTA,SD,SD,HCB,SD,RCTA,RCTA,HCB,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,RCTA,RCTA,RCTA,RCTA,RC,SD,RC,HCB,HCE,SD,SD,HCBR,RCTA,RCCA,RCTA,RC,RCTA,RCTA,NIA,HCBR,SD,SD,HCB,RCTA,SD,SD,HCB,RC,HCBR,HCBR,HCBR,SD,SD,SD,SD,SD,SD,RCTA,HCBR,RCTA,SD,RCTA,HCBR,SD,SD,SD,RC,SD,HCBR,RCTA,RCCA,HCBR,RCTA,NIA,NIA,SD,RCTA,SD,SD,SD,SD,SD,SD,4,0,2,1
9/11/2014 0:00,9/11/2014,Heron Reef,Shark Bay,1,SD,SD,SD,RC,RCTA,RCTA,NIA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,NIA,RCTA,SD,RCTA,NIA,NIA,RCTA,SD,SD,SD,SD,SD,SD,NIA,HC,RCTA,SD,SD,SD,SD,RB,HC,NIA,NIA,SD,SD,RB,SD,SD,SD,RB,SD,OT,SD,HC,OT,RB,SD,NIA,RB,NIA,NIA,SD,SD,SD,SD,SD,SD,OT,SD,SD,SD,SD,SD,SI,SD,NIA,SD,SD,RCTA,NIA,RCTA,SD,NIA,RC,RC,NIA,NIA,NIA,SD,NIA,RCTA,NIA,SD,RCTA,SD,SD,SD,SD,SD,NIA,RCTA,NIA,SD,RCTA,HC,SD,SD,SD,HC,HC,OT,NIA,RCTA,SD,SD,HC,RCTA,RB,SD,RCTA,RCTA,RCTA,HC,RCTA,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,HC,SD,SD,NIA,SD,RB,HC,SD,SD,SD,SD,SD,SD,4,1,5,0
28/11/2022 8:16,28/11/2022,Heron Reef,Shark Bay,1,SD,SD,NIA,RCTA,SD,RCTA,NIA,RCTA,NIA,HC,SD,RCTA,SD,SD,NIA,SD,SD,SD,SD,SD,SD,NIA,SD,NIA,SD,SD,SD,SD,NIA,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,RB,RCCA,RB,RB,RCTA,RCTA,HCBR,NIA,NIA,SD,NIA,SD,NIA,NIA,RCTA,NIA,SD,SD,RCTA,NIA,NIA,SD,SD,NIA,SD,RCTA,SD,RCCA,NIA,SD,SD,NIA,RCCA,NIA,NIA,RCCA,HC,NIA,NIA,RCCA,RCCA,SD,SD,SD,RCTA,RCTA,SD,HCE,SD,SD,RCTA,SD,HCBR,NIA,RCTA,SD,SD,SD,SD,SD,SD,SD,RCTA,RCTA,RCCA,RCTA,HC,RCTA,HC,RCCA,HC,RCTA,HC,HC,SD,RCTA,RCTA,HC,RCTA,HCE,RCTA,RCCA,HC,HC,RCTA,HC,NIA,NIA,RCTA,RCTA,HCB,RCCA,RCTA,HC,SD,HC,NIA,NIA,HC,RCTA,RCTA,SD,NIA,SD,SD,OT,SD,SD,SD,SD,SD,SD,SD,SD,SD,3,3,2,0
